省级编号,省级名称,市级编号,市级名称,区级编号,区级名称
11	,北京市,110100000000	,市辖区,110101000000	,东城区
11	,北京市,110100000000	,市辖区,110102000000	,西城区
11	,北京市,110100000000	,市辖区,110105000000	,朝阳区
11	,北京市,110100000000	,市辖区,110106000000	,丰台区
11	,北京市,110100000000	,市辖区,110107000000	,石景山区
11	,北京市,110100000000	,市辖区,110108000000	,海淀区
11	,北京市,110100000000	,市辖区,110109000000	,门头沟区
11	,北京市,110100000000	,市辖区,110111000000	,房山区
11	,北京市,110100000000	,市辖区,110112000000	,通州区
11	,北京市,110100000000	,市辖区,110113000000	,顺义区
11	,北京市,110100000000	,市辖区,110114000000	,昌平区
11	,北京市,110100000000	,市辖区,110115000000	,大兴区
11	,北京市,110100000000	,市辖区,110116000000	,怀柔区
11	,北京市,110100000000	,市辖区,110117000000	,平谷区
11	,北京市,110100000000	,市辖区,110118000000	,密云区
11	,北京市,110100000000	,市辖区,110119000000	,延庆区
12	,天津市,120100000000	,市辖区,120101000000	,和平区
12	,天津市,120100000000	,市辖区,120102000000	,河东区
12	,天津市,120100000000	,市辖区,120103000000	,河西区
12	,天津市,120100000000	,市辖区,120104000000	,南开区
12	,天津市,120100000000	,市辖区,120105000000	,河北区
12	,天津市,120100000000	,市辖区,120106000000	,红桥区
12	,天津市,120100000000	,市辖区,120110000000	,东丽区
12	,天津市,120100000000	,市辖区,120111000000	,西青区
12	,天津市,120100000000	,市辖区,120112000000	,津南区
12	,天津市,120100000000	,市辖区,120113000000	,北辰区
12	,天津市,120100000000	,市辖区,120114000000	,武清区
12	,天津市,120100000000	,市辖区,120115000000	,宝坻区
12	,天津市,120100000000	,市辖区,120116000000	,滨海新区
12	,天津市,120100000000	,市辖区,120117000000	,宁河区
12	,天津市,120100000000	,市辖区,120118000000	,静海区
12	,天津市,120100000000	,市辖区,120119000000	,蓟州区
13	,河北省,130100000000	,石家庄市,130101000000	,市辖区
13	,河北省,130100000000	,石家庄市,130102000000	,长安区
13	,河北省,130100000000	,石家庄市,130104000000	,桥西区
13	,河北省,130100000000	,石家庄市,130105000000	,新华区
13	,河北省,130100000000	,石家庄市,130107000000	,井陉矿区
13	,河北省,130100000000	,石家庄市,130108000000	,裕华区
13	,河北省,130100000000	,石家庄市,130109000000	,藁城区
13	,河北省,130100000000	,石家庄市,130110000000	,鹿泉区
13	,河北省,130100000000	,石家庄市,130111000000	,栾城区
13	,河北省,130100000000	,石家庄市,130121000000	,井陉县
13	,河北省,130100000000	,石家庄市,130123000000	,正定县
13	,河北省,130100000000	,石家庄市,130125000000	,行唐县
13	,河北省,130100000000	,石家庄市,130126000000	,灵寿县
13	,河北省,130100000000	,石家庄市,130127000000	,高邑县
13	,河北省,130100000000	,石家庄市,130128000000	,深泽县
13	,河北省,130100000000	,石家庄市,130129000000	,赞皇县
13	,河北省,130100000000	,石家庄市,130130000000	,无极县
13	,河北省,130100000000	,石家庄市,130131000000	,平山县
13	,河北省,130100000000	,石家庄市,130132000000	,元氏县
13	,河北省,130100000000	,石家庄市,130133000000	,赵县
13	,河北省,130100000000	,石家庄市,130171000000	,石家庄高新技术产业开发区
13	,河北省,130100000000	,石家庄市,130172000000	,石家庄循环化工园区
13	,河北省,130100000000	,石家庄市,130181000000	,辛集市
13	,河北省,130100000000	,石家庄市,130183000000	,晋州市
13	,河北省,130100000000	,石家庄市,130184000000	,新乐市
13	,河北省,130200000000	,唐山市,130201000000	,市辖区
13	,河北省,130200000000	,唐山市,130202000000	,路南区
13	,河北省,130200000000	,唐山市,130203000000	,路北区
13	,河北省,130200000000	,唐山市,130204000000	,古冶区
13	,河北省,130200000000	,唐山市,130205000000	,开平区
13	,河北省,130200000000	,唐山市,130207000000	,丰南区
13	,河北省,130200000000	,唐山市,130208000000	,丰润区
13	,河北省,130200000000	,唐山市,130209000000	,曹妃甸区
13	,河北省,130200000000	,唐山市,130224000000	,滦南县
13	,河北省,130200000000	,唐山市,130225000000	,乐亭县
13	,河北省,130200000000	,唐山市,130227000000	,迁西县
13	,河北省,130200000000	,唐山市,130229000000	,玉田县
13	,河北省,130200000000	,唐山市,130271000000	,唐山市芦台经济技术开发区
13	,河北省,130200000000	,唐山市,130272000000	,唐山市汉沽管理区
13	,河北省,130200000000	,唐山市,130273000000	,唐山高新技术产业开发区
13	,河北省,130200000000	,唐山市,130274000000	,河北唐山海港经济开发区
13	,河北省,130200000000	,唐山市,130281000000	,遵化市
13	,河北省,130200000000	,唐山市,130283000000	,迁安市
13	,河北省,130200000000	,唐山市,130284000000	,滦州市
13	,河北省,130300000000	,秦皇岛市,130301000000	,市辖区
13	,河北省,130300000000	,秦皇岛市,130302000000	,海港区
13	,河北省,130300000000	,秦皇岛市,130303000000	,山海关区
13	,河北省,130300000000	,秦皇岛市,130304000000	,北戴河区
13	,河北省,130300000000	,秦皇岛市,130306000000	,抚宁区
13	,河北省,130300000000	,秦皇岛市,130321000000	,青龙满族自治县
13	,河北省,130300000000	,秦皇岛市,130322000000	,昌黎县
13	,河北省,130300000000	,秦皇岛市,130324000000	,卢龙县
13	,河北省,130300000000	,秦皇岛市,130371000000	,秦皇岛市经济技术开发区
13	,河北省,130300000000	,秦皇岛市,130372000000	,北戴河新区
13	,河北省,130400000000	,邯郸市,130401000000	,市辖区
13	,河北省,130400000000	,邯郸市,130402000000	,邯山区
13	,河北省,130400000000	,邯郸市,130403000000	,丛台区
13	,河北省,130400000000	,邯郸市,130404000000	,复兴区
13	,河北省,130400000000	,邯郸市,130406000000	,峰峰矿区
13	,河北省,130400000000	,邯郸市,130407000000	,肥乡区
13	,河北省,130400000000	,邯郸市,130408000000	,永年区
13	,河北省,130400000000	,邯郸市,130423000000	,临漳县
13	,河北省,130400000000	,邯郸市,130424000000	,成安县
13	,河北省,130400000000	,邯郸市,130425000000	,大名县
13	,河北省,130400000000	,邯郸市,130426000000	,涉县
13	,河北省,130400000000	,邯郸市,130427000000	,磁县
13	,河北省,130400000000	,邯郸市,130430000000	,邱县
13	,河北省,130400000000	,邯郸市,130431000000	,鸡泽县
13	,河北省,130400000000	,邯郸市,130432000000	,广平县
13	,河北省,130400000000	,邯郸市,130433000000	,馆陶县
13	,河北省,130400000000	,邯郸市,130434000000	,魏县
13	,河北省,130400000000	,邯郸市,130435000000	,曲周县
13	,河北省,130400000000	,邯郸市,130471000000	,邯郸经济技术开发区
13	,河北省,130400000000	,邯郸市,130473000000	,邯郸冀南新区
13	,河北省,130400000000	,邯郸市,130481000000	,武安市
13	,河北省,130500000000	,邢台市,130501000000	,市辖区
13	,河北省,130500000000	,邢台市,130502000000	,桥东区
13	,河北省,130500000000	,邢台市,130503000000	,桥西区
13	,河北省,130500000000	,邢台市,130521000000	,邢台县
13	,河北省,130500000000	,邢台市,130522000000	,临城县
13	,河北省,130500000000	,邢台市,130523000000	,内丘县
13	,河北省,130500000000	,邢台市,130524000000	,柏乡县
13	,河北省,130500000000	,邢台市,130525000000	,隆尧县
13	,河北省,130500000000	,邢台市,130526000000	,任县
13	,河北省,130500000000	,邢台市,130527000000	,南和县
13	,河北省,130500000000	,邢台市,130528000000	,宁晋县
13	,河北省,130500000000	,邢台市,130529000000	,巨鹿县
13	,河北省,130500000000	,邢台市,130530000000	,新河县
13	,河北省,130500000000	,邢台市,130531000000	,广宗县
13	,河北省,130500000000	,邢台市,130532000000	,平乡县
13	,河北省,130500000000	,邢台市,130533000000	,威县
13	,河北省,130500000000	,邢台市,130534000000	,清河县
13	,河北省,130500000000	,邢台市,130535000000	,临西县
13	,河北省,130500000000	,邢台市,130571000000	,河北邢台经济开发区
13	,河北省,130500000000	,邢台市,130581000000	,南宫市
13	,河北省,130500000000	,邢台市,130582000000	,沙河市
13	,河北省,130600000000	,保定市,130601000000	,市辖区
13	,河北省,130600000000	,保定市,130602000000	,竞秀区
13	,河北省,130600000000	,保定市,130606000000	,莲池区
13	,河北省,130600000000	,保定市,130607000000	,满城区
13	,河北省,130600000000	,保定市,130608000000	,清苑区
13	,河北省,130600000000	,保定市,130609000000	,徐水区
13	,河北省,130600000000	,保定市,130623000000	,涞水县
13	,河北省,130600000000	,保定市,130624000000	,阜平县
13	,河北省,130600000000	,保定市,130626000000	,定兴县
13	,河北省,130600000000	,保定市,130627000000	,唐县
13	,河北省,130600000000	,保定市,130628000000	,高阳县
13	,河北省,130600000000	,保定市,130629000000	,容城县
13	,河北省,130600000000	,保定市,130630000000	,涞源县
13	,河北省,130600000000	,保定市,130631000000	,望都县
13	,河北省,130600000000	,保定市,130632000000	,安新县
13	,河北省,130600000000	,保定市,130633000000	,易县
13	,河北省,130600000000	,保定市,130634000000	,曲阳县
13	,河北省,130600000000	,保定市,130635000000	,蠡县
13	,河北省,130600000000	,保定市,130636000000	,顺平县
13	,河北省,130600000000	,保定市,130637000000	,博野县
13	,河北省,130600000000	,保定市,130638000000	,雄县
13	,河北省,130600000000	,保定市,130671000000	,保定高新技术产业开发区
13	,河北省,130600000000	,保定市,130672000000	,保定白沟新城
13	,河北省,130600000000	,保定市,130681000000	,涿州市
13	,河北省,130600000000	,保定市,130682000000	,定州市
13	,河北省,130600000000	,保定市,130683000000	,安国市
13	,河北省,130600000000	,保定市,130684000000	,高碑店市
13	,河北省,130700000000	,张家口市,130701000000	,市辖区
13	,河北省,130700000000	,张家口市,130702000000	,桥东区
13	,河北省,130700000000	,张家口市,130703000000	,桥西区
13	,河北省,130700000000	,张家口市,130705000000	,宣化区
13	,河北省,130700000000	,张家口市,130706000000	,下花园区
13	,河北省,130700000000	,张家口市,130708000000	,万全区
13	,河北省,130700000000	,张家口市,130709000000	,崇礼区
13	,河北省,130700000000	,张家口市,130722000000	,张北县
13	,河北省,130700000000	,张家口市,130723000000	,康保县
13	,河北省,130700000000	,张家口市,130724000000	,沽源县
13	,河北省,130700000000	,张家口市,130725000000	,尚义县
13	,河北省,130700000000	,张家口市,130726000000	,蔚县
13	,河北省,130700000000	,张家口市,130727000000	,阳原县
13	,河北省,130700000000	,张家口市,130728000000	,怀安县
13	,河北省,130700000000	,张家口市,130730000000	,怀来县
13	,河北省,130700000000	,张家口市,130731000000	,涿鹿县
13	,河北省,130700000000	,张家口市,130732000000	,赤城县
13	,河北省,130700000000	,张家口市,130771000000	,张家口市高新技术产业开发区
13	,河北省,130700000000	,张家口市,130772000000	,张家口市察北管理区
13	,河北省,130700000000	,张家口市,130773000000	,张家口市塞北管理区
13	,河北省,130800000000	,承德市,130801000000	,市辖区
13	,河北省,130800000000	,承德市,130802000000	,双桥区
13	,河北省,130800000000	,承德市,130803000000	,双滦区
13	,河北省,130800000000	,承德市,130804000000	,鹰手营子矿区
13	,河北省,130800000000	,承德市,130821000000	,承德县
13	,河北省,130800000000	,承德市,130822000000	,兴隆县
13	,河北省,130800000000	,承德市,130824000000	,滦平县
13	,河北省,130800000000	,承德市,130825000000	,隆化县
13	,河北省,130800000000	,承德市,130826000000	,丰宁满族自治县
13	,河北省,130800000000	,承德市,130827000000	,宽城满族自治县
13	,河北省,130800000000	,承德市,130828000000	,围场满族蒙古族自治县
13	,河北省,130800000000	,承德市,130871000000	,承德高新技术产业开发区
13	,河北省,130800000000	,承德市,130881000000	,平泉市
13	,河北省,130900000000	,沧州市,130901000000	,市辖区
13	,河北省,130900000000	,沧州市,130902000000	,新华区
13	,河北省,130900000000	,沧州市,130903000000	,运河区
13	,河北省,130900000000	,沧州市,130921000000	,沧县
13	,河北省,130900000000	,沧州市,130922000000	,青县
13	,河北省,130900000000	,沧州市,130923000000	,东光县
13	,河北省,130900000000	,沧州市,130924000000	,海兴县
13	,河北省,130900000000	,沧州市,130925000000	,盐山县
13	,河北省,130900000000	,沧州市,130926000000	,肃宁县
13	,河北省,130900000000	,沧州市,130927000000	,南皮县
13	,河北省,130900000000	,沧州市,130928000000	,吴桥县
13	,河北省,130900000000	,沧州市,130929000000	,献县
13	,河北省,130900000000	,沧州市,130930000000	,孟村回族自治县
13	,河北省,130900000000	,沧州市,130971000000	,河北沧州经济开发区
13	,河北省,130900000000	,沧州市,130972000000	,沧州高新技术产业开发区
13	,河北省,130900000000	,沧州市,130973000000	,沧州渤海新区
13	,河北省,130900000000	,沧州市,130981000000	,泊头市
13	,河北省,130900000000	,沧州市,130982000000	,任丘市
13	,河北省,130900000000	,沧州市,130983000000	,黄骅市
13	,河北省,130900000000	,沧州市,130984000000	,河间市
13	,河北省,131000000000	,廊坊市,131001000000	,市辖区
13	,河北省,131000000000	,廊坊市,131002000000	,安次区
13	,河北省,131000000000	,廊坊市,131003000000	,广阳区
13	,河北省,131000000000	,廊坊市,131022000000	,固安县
13	,河北省,131000000000	,廊坊市,131023000000	,永清县
13	,河北省,131000000000	,廊坊市,131024000000	,香河县
13	,河北省,131000000000	,廊坊市,131025000000	,大城县
13	,河北省,131000000000	,廊坊市,131026000000	,文安县
13	,河北省,131000000000	,廊坊市,131028000000	,大厂回族自治县
13	,河北省,131000000000	,廊坊市,131071000000	,廊坊经济技术开发区
13	,河北省,131000000000	,廊坊市,131081000000	,霸州市
13	,河北省,131000000000	,廊坊市,131082000000	,三河市
13	,河北省,131100000000	,衡水市,131101000000	,市辖区
13	,河北省,131100000000	,衡水市,131102000000	,桃城区
13	,河北省,131100000000	,衡水市,131103000000	,冀州区
13	,河北省,131100000000	,衡水市,131121000000	,枣强县
13	,河北省,131100000000	,衡水市,131122000000	,武邑县
13	,河北省,131100000000	,衡水市,131123000000	,武强县
13	,河北省,131100000000	,衡水市,131124000000	,饶阳县
13	,河北省,131100000000	,衡水市,131125000000	,安平县
13	,河北省,131100000000	,衡水市,131126000000	,故城县
13	,河北省,131100000000	,衡水市,131127000000	,景县
13	,河北省,131100000000	,衡水市,131128000000	,阜城县
13	,河北省,131100000000	,衡水市,131171000000	,河北衡水高新技术产业开发区
13	,河北省,131100000000	,衡水市,131172000000	,衡水滨湖新区
13	,河北省,131100000000	,衡水市,131182000000	,深州市
14	,山西省,140100000000	,太原市,140101000000	,市辖区
14	,山西省,140100000000	,太原市,140105000000	,小店区
14	,山西省,140100000000	,太原市,140106000000	,迎泽区
14	,山西省,140100000000	,太原市,140107000000	,杏花岭区
14	,山西省,140100000000	,太原市,140108000000	,尖草坪区
14	,山西省,140100000000	,太原市,140109000000	,万柏林区
14	,山西省,140100000000	,太原市,140110000000	,晋源区
14	,山西省,140100000000	,太原市,140121000000	,清徐县
14	,山西省,140100000000	,太原市,140122000000	,阳曲县
14	,山西省,140100000000	,太原市,140123000000	,娄烦县
14	,山西省,140100000000	,太原市,140171000000	,山西转型综合改革示范区
14	,山西省,140100000000	,太原市,140181000000	,古交市
14	,山西省,140200000000	,大同市,140201000000	,市辖区
14	,山西省,140200000000	,大同市,140212000000	,新荣区
14	,山西省,140200000000	,大同市,140213000000	,平城区
14	,山西省,140200000000	,大同市,140214000000	,云冈区
14	,山西省,140200000000	,大同市,140215000000	,云州区
14	,山西省,140200000000	,大同市,140221000000	,阳高县
14	,山西省,140200000000	,大同市,140222000000	,天镇县
14	,山西省,140200000000	,大同市,140223000000	,广灵县
14	,山西省,140200000000	,大同市,140224000000	,灵丘县
14	,山西省,140200000000	,大同市,140225000000	,浑源县
14	,山西省,140200000000	,大同市,140226000000	,左云县
14	,山西省,140200000000	,大同市,140271000000	,山西大同经济开发区
14	,山西省,140300000000	,阳泉市,140301000000	,市辖区
14	,山西省,140300000000	,阳泉市,140302000000	,城区
14	,山西省,140300000000	,阳泉市,140303000000	,矿区
14	,山西省,140300000000	,阳泉市,140311000000	,郊区
14	,山西省,140300000000	,阳泉市,140321000000	,平定县
14	,山西省,140300000000	,阳泉市,140322000000	,盂县
14	,山西省,140400000000	,长治市,140401000000	,市辖区
14	,山西省,140400000000	,长治市,140403000000	,潞州区
14	,山西省,140400000000	,长治市,140404000000	,上党区
14	,山西省,140400000000	,长治市,140405000000	,屯留区
14	,山西省,140400000000	,长治市,140406000000	,潞城区
14	,山西省,140400000000	,长治市,140423000000	,襄垣县
14	,山西省,140400000000	,长治市,140425000000	,平顺县
14	,山西省,140400000000	,长治市,140426000000	,黎城县
14	,山西省,140400000000	,长治市,140427000000	,壶关县
14	,山西省,140400000000	,长治市,140428000000	,长子县
14	,山西省,140400000000	,长治市,140429000000	,武乡县
14	,山西省,140400000000	,长治市,140430000000	,沁县
14	,山西省,140400000000	,长治市,140431000000	,沁源县
14	,山西省,140400000000	,长治市,140471000000	,山西长治高新技术产业园区
14	,山西省,140500000000	,晋城市,140501000000	,市辖区
14	,山西省,140500000000	,晋城市,140502000000	,城区
14	,山西省,140500000000	,晋城市,140521000000	,沁水县
14	,山西省,140500000000	,晋城市,140522000000	,阳城县
14	,山西省,140500000000	,晋城市,140524000000	,陵川县
14	,山西省,140500000000	,晋城市,140525000000	,泽州县
14	,山西省,140500000000	,晋城市,140581000000	,高平市
14	,山西省,140600000000	,朔州市,140601000000	,市辖区
14	,山西省,140600000000	,朔州市,140602000000	,朔城区
14	,山西省,140600000000	,朔州市,140603000000	,平鲁区
14	,山西省,140600000000	,朔州市,140621000000	,山阴县
14	,山西省,140600000000	,朔州市,140622000000	,应县
14	,山西省,140600000000	,朔州市,140623000000	,右玉县
14	,山西省,140600000000	,朔州市,140671000000	,山西朔州经济开发区
14	,山西省,140600000000	,朔州市,140681000000	,怀仁市
14	,山西省,140700000000	,晋中市,140701000000	,市辖区
14	,山西省,140700000000	,晋中市,140702000000	,榆次区
14	,山西省,140700000000	,晋中市,140721000000	,榆社县
14	,山西省,140700000000	,晋中市,140722000000	,左权县
14	,山西省,140700000000	,晋中市,140723000000	,和顺县
14	,山西省,140700000000	,晋中市,140724000000	,昔阳县
14	,山西省,140700000000	,晋中市,140725000000	,寿阳县
14	,山西省,140700000000	,晋中市,140726000000	,太谷县
14	,山西省,140700000000	,晋中市,140727000000	,祁县
14	,山西省,140700000000	,晋中市,140728000000	,平遥县
14	,山西省,140700000000	,晋中市,140729000000	,灵石县
14	,山西省,140700000000	,晋中市,140781000000	,介休市
14	,山西省,140800000000	,运城市,140801000000	,市辖区
14	,山西省,140800000000	,运城市,140802000000	,盐湖区
14	,山西省,140800000000	,运城市,140821000000	,临猗县
14	,山西省,140800000000	,运城市,140822000000	,万荣县
14	,山西省,140800000000	,运城市,140823000000	,闻喜县
14	,山西省,140800000000	,运城市,140824000000	,稷山县
14	,山西省,140800000000	,运城市,140825000000	,新绛县
14	,山西省,140800000000	,运城市,140826000000	,绛县
14	,山西省,140800000000	,运城市,140827000000	,垣曲县
14	,山西省,140800000000	,运城市,140828000000	,夏县
14	,山西省,140800000000	,运城市,140829000000	,平陆县
14	,山西省,140800000000	,运城市,140830000000	,芮城县
14	,山西省,140800000000	,运城市,140881000000	,永济市
14	,山西省,140800000000	,运城市,140882000000	,河津市
14	,山西省,140900000000	,忻州市,140901000000	,市辖区
14	,山西省,140900000000	,忻州市,140902000000	,忻府区
14	,山西省,140900000000	,忻州市,140921000000	,定襄县
14	,山西省,140900000000	,忻州市,140922000000	,五台县
14	,山西省,140900000000	,忻州市,140923000000	,代县
14	,山西省,140900000000	,忻州市,140924000000	,繁峙县
14	,山西省,140900000000	,忻州市,140925000000	,宁武县
14	,山西省,140900000000	,忻州市,140926000000	,静乐县
14	,山西省,140900000000	,忻州市,140927000000	,神池县
14	,山西省,140900000000	,忻州市,140928000000	,五寨县
14	,山西省,140900000000	,忻州市,140929000000	,岢岚县
14	,山西省,140900000000	,忻州市,140930000000	,河曲县
14	,山西省,140900000000	,忻州市,140931000000	,保德县
14	,山西省,140900000000	,忻州市,140932000000	,偏关县
14	,山西省,140900000000	,忻州市,140971000000	,五台山风景名胜区
14	,山西省,140900000000	,忻州市,140981000000	,原平市
14	,山西省,141000000000	,临汾市,141001000000	,市辖区
14	,山西省,141000000000	,临汾市,141002000000	,尧都区
14	,山西省,141000000000	,临汾市,141021000000	,曲沃县
14	,山西省,141000000000	,临汾市,141022000000	,翼城县
14	,山西省,141000000000	,临汾市,141023000000	,襄汾县
14	,山西省,141000000000	,临汾市,141024000000	,洪洞县
14	,山西省,141000000000	,临汾市,141025000000	,古县
14	,山西省,141000000000	,临汾市,141026000000	,安泽县
14	,山西省,141000000000	,临汾市,141027000000	,浮山县
14	,山西省,141000000000	,临汾市,141028000000	,吉县
14	,山西省,141000000000	,临汾市,141029000000	,乡宁县
14	,山西省,141000000000	,临汾市,141030000000	,大宁县
14	,山西省,141000000000	,临汾市,141031000000	,隰县
14	,山西省,141000000000	,临汾市,141032000000	,永和县
14	,山西省,141000000000	,临汾市,141033000000	,蒲县
14	,山西省,141000000000	,临汾市,141034000000	,汾西县
14	,山西省,141000000000	,临汾市,141081000000	,侯马市
14	,山西省,141000000000	,临汾市,141082000000	,霍州市
14	,山西省,141100000000	,吕梁市,141101000000	,市辖区
14	,山西省,141100000000	,吕梁市,141102000000	,离石区
14	,山西省,141100000000	,吕梁市,141121000000	,文水县
14	,山西省,141100000000	,吕梁市,141122000000	,交城县
14	,山西省,141100000000	,吕梁市,141123000000	,兴县
14	,山西省,141100000000	,吕梁市,141124000000	,临县
14	,山西省,141100000000	,吕梁市,141125000000	,柳林县
14	,山西省,141100000000	,吕梁市,141126000000	,石楼县
14	,山西省,141100000000	,吕梁市,141127000000	,岚县
14	,山西省,141100000000	,吕梁市,141128000000	,方山县
14	,山西省,141100000000	,吕梁市,141129000000	,中阳县
14	,山西省,141100000000	,吕梁市,141130000000	,交口县
14	,山西省,141100000000	,吕梁市,141181000000	,孝义市
14	,山西省,141100000000	,吕梁市,141182000000	,汾阳市
15	,内蒙古自治区,150100000000	,呼和浩特市,150101000000	,市辖区
15	,内蒙古自治区,150100000000	,呼和浩特市,150102000000	,新城区
15	,内蒙古自治区,150100000000	,呼和浩特市,150103000000	,回民区
15	,内蒙古自治区,150100000000	,呼和浩特市,150104000000	,玉泉区
15	,内蒙古自治区,150100000000	,呼和浩特市,150105000000	,赛罕区
15	,内蒙古自治区,150100000000	,呼和浩特市,150121000000	,土默特左旗
15	,内蒙古自治区,150100000000	,呼和浩特市,150122000000	,托克托县
15	,内蒙古自治区,150100000000	,呼和浩特市,150123000000	,和林格尔县
15	,内蒙古自治区,150100000000	,呼和浩特市,150124000000	,清水河县
15	,内蒙古自治区,150100000000	,呼和浩特市,150125000000	,武川县
15	,内蒙古自治区,150100000000	,呼和浩特市,150171000000	,呼和浩特金海工业园区
15	,内蒙古自治区,150100000000	,呼和浩特市,150172000000	,呼和浩特经济技术开发区
15	,内蒙古自治区,150200000000	,包头市,150201000000	,市辖区
15	,内蒙古自治区,150200000000	,包头市,150202000000	,东河区
15	,内蒙古自治区,150200000000	,包头市,150203000000	,昆都仑区
15	,内蒙古自治区,150200000000	,包头市,150204000000	,青山区
15	,内蒙古自治区,150200000000	,包头市,150205000000	,石拐区
15	,内蒙古自治区,150200000000	,包头市,150206000000	,白云鄂博矿区
15	,内蒙古自治区,150200000000	,包头市,150207000000	,九原区
15	,内蒙古自治区,150200000000	,包头市,150221000000	,土默特右旗
15	,内蒙古自治区,150200000000	,包头市,150222000000	,固阳县
15	,内蒙古自治区,150200000000	,包头市,150223000000	,达尔罕茂明安联合旗
15	,内蒙古自治区,150200000000	,包头市,150271000000	,包头稀土高新技术产业开发区
15	,内蒙古自治区,150300000000	,乌海市,150301000000	,市辖区
15	,内蒙古自治区,150300000000	,乌海市,150302000000	,海勃湾区
15	,内蒙古自治区,150300000000	,乌海市,150303000000	,海南区
15	,内蒙古自治区,150300000000	,乌海市,150304000000	,乌达区
15	,内蒙古自治区,150400000000	,赤峰市,150401000000	,市辖区
15	,内蒙古自治区,150400000000	,赤峰市,150402000000	,红山区
15	,内蒙古自治区,150400000000	,赤峰市,150403000000	,元宝山区
15	,内蒙古自治区,150400000000	,赤峰市,150404000000	,松山区
15	,内蒙古自治区,150400000000	,赤峰市,150421000000	,阿鲁科尔沁旗
15	,内蒙古自治区,150400000000	,赤峰市,150422000000	,巴林左旗
15	,内蒙古自治区,150400000000	,赤峰市,150423000000	,巴林右旗
15	,内蒙古自治区,150400000000	,赤峰市,150424000000	,林西县
15	,内蒙古自治区,150400000000	,赤峰市,150425000000	,克什克腾旗
15	,内蒙古自治区,150400000000	,赤峰市,150426000000	,翁牛特旗
15	,内蒙古自治区,150400000000	,赤峰市,150428000000	,喀喇沁旗
15	,内蒙古自治区,150400000000	,赤峰市,150429000000	,宁城县
15	,内蒙古自治区,150400000000	,赤峰市,150430000000	,敖汉旗
15	,内蒙古自治区,150500000000	,通辽市,150501000000	,市辖区
15	,内蒙古自治区,150500000000	,通辽市,150502000000	,科尔沁区
15	,内蒙古自治区,150500000000	,通辽市,150521000000	,科尔沁左翼中旗
15	,内蒙古自治区,150500000000	,通辽市,150522000000	,科尔沁左翼后旗
15	,内蒙古自治区,150500000000	,通辽市,150523000000	,开鲁县
15	,内蒙古自治区,150500000000	,通辽市,150524000000	,库伦旗
15	,内蒙古自治区,150500000000	,通辽市,150525000000	,奈曼旗
15	,内蒙古自治区,150500000000	,通辽市,150526000000	,扎鲁特旗
15	,内蒙古自治区,150500000000	,通辽市,150571000000	,通辽经济技术开发区
15	,内蒙古自治区,150500000000	,通辽市,150581000000	,霍林郭勒市
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150601000000	,市辖区
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150602000000	,东胜区
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150603000000	,康巴什区
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150621000000	,达拉特旗
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150622000000	,准格尔旗
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150623000000	,鄂托克前旗
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150624000000	,鄂托克旗
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150625000000	,杭锦旗
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150626000000	,乌审旗
15	,内蒙古自治区,150600000000	,鄂尔多斯市,150627000000	,伊金霍洛旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150701000000	,市辖区
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150702000000	,海拉尔区
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150703000000	,扎赉诺尔区
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150721000000	,阿荣旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150722000000	,莫力达瓦达斡尔族自治旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150723000000	,鄂伦春自治旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150724000000	,鄂温克族自治旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150725000000	,陈巴尔虎旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150726000000	,新巴尔虎左旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150727000000	,新巴尔虎右旗
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150781000000	,满洲里市
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150782000000	,牙克石市
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150783000000	,扎兰屯市
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150784000000	,额尔古纳市
15	,内蒙古自治区,150700000000	,呼伦贝尔市,150785000000	,根河市
15	,内蒙古自治区,150800000000	,巴彦淖尔市,150801000000	,市辖区
15	,内蒙古自治区,150800000000	,巴彦淖尔市,150802000000	,临河区
15	,内蒙古自治区,150800000000	,巴彦淖尔市,150821000000	,五原县
15	,内蒙古自治区,150800000000	,巴彦淖尔市,150822000000	,磴口县
15	,内蒙古自治区,150800000000	,巴彦淖尔市,150823000000	,乌拉特前旗
15	,内蒙古自治区,150800000000	,巴彦淖尔市,150824000000	,乌拉特中旗
